title,popularity,collection,genres_encoded
Batman Beyond: The Movie,2.363167,Batman Beyond Collection,"[2, 0, 7]"
Tail Gunner Joe,0.048761,No Collection,"[16, 6]"
An Occurrence at Owl Creek Bridge,0.76162,No Collection,[6]
The Hire: Chosen,1.686588,The Hire,[0]
The Women on the Roof,0.164654,No Collection,"[14, 6]"
Two Times Lotte,1.42614,No Collection,"[7, 3]"
Divines,8.987123,No Collection,[6]
Jubal,1.433165,No Collection,"[0, 19]"
Future Cops,1.16345,No Collection,"[0, 3]"
The Goodbye Girl,3.937139,No Collection,"[3, 14]"
Deuce Bigalow: Male Gigolo,6.567794,Deuce Bigalow Collection,[3]
Cash Only,1.460679,No Collection,"[17, 4, 6]"
My Cousin Rachel,0.697959,No Collection,"[13, 14, 6]"
Finding Christmas,0.662586,No Collection,"[7, 3, 14]"
Japanese Summer: Double Suicide,0.484749,No Collection,"[4, 6, 9]"
The Bad News Bears Go to Japan,1.047396,The Bad New Bears Collection,"[3, 7]"
We Could Be King,0.247665,No Collection,[5]
Manhole,1.093521,No Collection,"[11, 17]"
The Girl with All the Gifts,10.444797,No Collection,"[6, 11, 17]"
Star Trek VI: The Undiscovered Country,5.90057,Star Trek: The Original Series Collection,"[15, 0, 1, 17]"
Sky West and Crooked,0.632929,No Collection,"[6, 14]"
Winter in Prostokvashino,0.561723,Prostokvashino Collection,[2]
Winnie the Pooh and Tigger Too,1.192837,No Collection,"[2, 7]"
Between the Lines,0.096062,No Collection,[]
Robinson Crusoe,1.218976,No Collection,"[0, 1, 6]"
Katt Williams: It's Pimpin Pimpin,0.513891,No Collection,[3]
Zakhm,0.395317,No Collection,[]
Saw IV,12.233863,Saw Collection,"[11, 17, 4]"
Red Dog: True Blue,1.273964,No Collection,"[3, 6, 7]"
Special Bulletin,0.143994,No Collection,"[16, 6]"
The Big Wedding,6.651605,No Collection,[3]
It Rains in My Village,0.607027,No Collection,"[12, 6, 9]"
The Fruit Hunters,0.567235,No Collection,[5]
"It's A Bird, It's A Plane, It's Superman!",0.100013,No Collection,[3]
41,0.414219,No Collection,[]
The Best Man,5.055141,The Best Man Collection,"[6, 3]"
Rowing with the Wind,0.00469,No Collection,"[11, 6, 14, 17]"
The Gambler,0.128131,No Collection,"[6, 17]"
Aliisa,0.026681,No Collection,[]
Comradeship,0.358455,No Collection,"[0, 6]"
Hum Kisi Se Kum Nahin,0.170922,No Collection,"[0, 6, 3, 14]"
Father's Day,2.199072,No Collection,"[0, 3, 11]"
Dormant Beauty,3.616134,No Collection,[6]
Le rose del deserto,0.639412,No Collection,[]
Posthumous,8.082888,No Collection,"[3, 6, 14]"
Sugar & Spice,7.715908,No Collection,"[4, 3]"
Next of Kin,0.768481,No Collection,"[13, 6, 11, 17]"
Buck and the Preacher,2.098149,No Collection,"[0, 3, 19]"
"The Prophet, the Gold, and the Transylvanians",0.259357,No Collection,"[3, 19]"
Kickassia,0.880826,No Collection,[3]
Contact,14.374866,No Collection,"[6, 15, 13]"
City of Joy,1.408176,No Collection,[6]
Bloodmoon,0.514095,No Collection,"[0, 17]"
From Time to Time,5.03926,No Collection,"[1, 8, 6]"
Födelsedagen,0.062888,No Collection,[6]
Old Acquaintance,0.632669,No Collection,[6]
Hits,9.140108,No Collection,"[6, 3]"
Awakening,0.407417,No Collection,[]
Pelli Choopulu,0.902294,No Collection,"[14, 3]"
Hero,9.861765,No Collection,"[6, 1, 0, 10]"
V/H/S,7.820787,V/H/S Collection,"[17, 11]"
Bear Island,1.854507,No Collection,"[13, 1, 17, 0]"
Ryuzo and the Seven Henchmen,0.823797,No Collection,"[3, 0]"
Anguish,3.288353,No Collection,"[4, 11, 17]"
Isabelle Dances Into the Spotlight,1.308219,An American Girl Collection,"[7, 6]"
Beautiful Days,0.0465,No Collection,[6]
Love and the City,1.03513,Love in the City Collection,"[3, 14]"
I Am Sam,12.935016,No Collection,[6]
The Retrieval,1.597258,No Collection,"[19, 6, 10]"
Banning,0.008677,No Collection,"[14, 6]"
Fightville,0.439409,No Collection,[5]
Three Comrades,0.982457,No Collection,"[6, 14]"
"Hard Revenge, Milly",0.71776,"Hard Revenge, Milly Collection","[11, 0, 17, 9]"
Prey,0.952106,No Collection,"[11, 15, 9]"
Dawn of the Planet of the Apes,75.385211,Planet of the Apes (Reboot) Collection,"[15, 0, 6, 17]"
If I Stay,9.659244,No Collection,[6]
The Immigrant,6.985915,No Collection,"[6, 14]"
Belle Époque,3.565278,No Collection,"[3, 6, 14]"
Country Life,0.487357,No Collection,"[6, 14]"
Arthur 2: On the Rocks,3.611453,Arthur Collection,"[3, 14]"
The Ladies Man,3.755409,No Collection,[3]
The Suburbans,1.73986,No Collection,"[3, 6]"
Fando and Lis,1.115749,No Collection,[8]
George of the Jungle,9.559685,George of the Jungle Collection,"[1, 3, 7, 14]"
Western Union,7.429147,No Collection,[19]
Naked as We Came,1.095329,No Collection,[]
Velvet Goldmine,16.5293,No Collection,"[6, 12]"
Battle Hymn,0.739256,No Collection,[6]
35 and Ticking,1.658429,No Collection,"[14, 3]"
Khal Nayak,0.375295,No Collection,[0]
A Billion Lives,0.286447,No Collection,[5]
My Favorite Wife,2.063447,No Collection,"[3, 14]"
Craze,0.344707,No Collection,"[11, 4]"
A Very Murray Christmas,6.007801,No Collection,"[3, 12]"
The Flight That Disappeared,1.111761,No Collection,"[15, 17]"
Hans Christian Andersen,1.569565,No Collection,"[12, 14, 7]"
Mountains of the Moon,1.870581,No Collection,"[0, 1, 6, 10]"
Jesus Christ's Horoscope,0.064711,No Collection,[6]
Lucky Bastard,1.394775,No Collection,"[17, 6, 4]"
Mágica Aventura,1e-06,No Collection,[]
Angelique,4.004188,Angelique Collection,"[1, 14, 10]"
Son of Morning,0.599894,No Collection,"[3, 6]"
American Scary,0.162407,No Collection,[5]
Cahill U.S. Marshal,3.131954,No Collection,"[6, 19]"
Gray's Anatomy,1.391296,No Collection,"[3, 6]"
To Be or Not to Be,8.378174,No Collection,[3]
"Cougars, Inc.",1.614276,No Collection,"[3, 6]"
The Thrill of It All,4.207464,No Collection,"[3, 14]"
Beautiful,2.713961,No Collection,"[6, 13, 17]"
"Young, Violent, Dangerous",0.035211,No Collection,"[17, 4, 6]"
Healing,1.34155,No Collection,[6]
The Toolbox Murders,4.710011,No Collection,"[13, 11, 17]"
The Eternal Return of Antonis Paraskevas,0.465373,No Collection,[6]
Hollywood Canteen,0.46387,No Collection,"[3, 12, 14]"
The Groom,0.77925,No Collection,[3]
Genesis,0.830977,La trilogie de la mort – Nacho Cerda,"[6, 11, 14, 9]"
Starve,1.228646,No Collection,"[17, 11]"
Bio Slime,1.574947,No Collection,"[11, 0, 17, 15]"
All the Mornings of the World,1.861979,No Collection,"[6, 14, 10]"
Fantozzi To The Rescue,2.504909,Fantozzi Collection,[3]
The Doctor,8.337242,No Collection,[6]
The Young Savages,0.57796,No Collection,"[4, 6]"
Seven Minutes in Heaven,7.636506,No Collection,"[3, 6, 14]"
Mrs. Winterbourne,9.1861,No Collection,"[3, 14, 6]"
Dark Tower,0.881779,No Collection,"[11, 17]"
In Cold Blood,8.592792,No Collection,"[4, 6]"
The Messenger,5.499937,No Collection,"[6, 10]"
Don't Go to the Reunion,0.223536,No Collection,[11]
Bon appétit,0.965179,No Collection,[14]
TEKKEN: Kazuya's Revenge,7.415328,Tekken Collection,[0]
The Stranger Within,3.40629,No Collection,"[17, 13]"
Broken Bridges,1.120498,No Collection,"[6, 12]"
Born in Heinola,0.886639,No Collection,"[6, 12]"
Manos: The Hands of Fate,2.560257,No Collection,[11]
Peculiarities of the National Politics,1.866982,Osobennosti Natsionalnoy ... - Collection,[3]
Now & Later,3.522927,No Collection,[6]
Heaven's Burning,0.467352,No Collection,"[6, 0, 17, 4]"
Clara's Heart,4.922454,No Collection,[6]
Sleigh Bells Ring,1.009927,No Collection,"[16, 14]"
Spontaneous Combustion,1.250266,No Collection,"[6, 11, 15, 17]"
Yeh Raaste Hain Pyaar Ke,0.039454,No Collection,[]
Montana Belle,0.256382,No Collection,[19]
Bullet,3.282908,No Collection,"[0, 4, 17]"
Queen of Hearts,0.693409,No Collection,"[3, 14, 9]"
Monsieur Lazhar,8.811218,No Collection,"[6, 3]"
xXx: Return of Xander Cage,17.918269,xXx Collection,"[0, 1, 4]"
An American Girl: Chrissa Stands Strong,1.379613,An American Girl Collection,"[6, 7]"
Summer Things,1.234015,No Collection,"[6, 3, 14]"
Le Bal,0.674605,No Collection,[]
VeggieTales: Very Silly Songs,0.324885,No Collection,"[7, 2]"
Frozen,0.381779,No Collection,[6]
Janeane Garofalo: If I May,0.093293,No Collection,[3]
The Match,1.225636,No Collection,"[3, 14]"
Deadly Friend,5.012318,No Collection,"[11, 15]"
The Pretender 2001,0.762688,No Collection,[16]
Nightbreed,6.372135,No Collection,"[0, 6, 8, 11]"
Música Campesina,0.007156,No Collection,[]
Sleeping Dogs,0.756689,No Collection,"[0, 17]"
Beauty Is Embarrassing,0.790239,No Collection,[5]
A Wife Confesses,0.268985,No Collection,"[6, 13]"
"Semen, a Love Sample",0.247769,No Collection,"[3, 14, 9]"
Once Upon a Time in Mexico,8.843365,Mexico Trilogy,[0]
I Was a Shoplifter,0.110471,No Collection,[4]
Trust Me,2.735064,No Collection,[3]
Tarzan's Greatest Adventure,0.334816,Tarzan (Gordon Scott series),[1]
The Cave of the Golden Rose,1.929422,Fanthagirò Collection,"[1, 7, 8, 14]"
The Swan Princess: Escape from Castle Mountain,5.121309,Swan Princess Series,"[8, 2, 14, 7]"
The Aggression Scale,1.302074,No Collection,"[0, 17]"
Into the Woods,0.708742,No Collection,"[6, 12]"
The Man Who Shook the Hand of Vicente Fernandez,0.859109,No Collection,"[19, 3, 6]"
The Black Hole,0.772555,No Collection,"[17, 15]"
The Manxman,1.680545,No Collection,[6]
Your Friends & Neighbors,1.564774,No Collection,"[6, 3]"
Weekend at Bernie's,8.051891,Weekend at Bernie's Collection,[3]
Dorian Blues,2.288041,No Collection,"[3, 6]"
Kronos,0.935835,No Collection,[15]
Sleep,0.149295,No Collection,[]
What?,1.338179,No Collection,[3]
The League of Gentlemen's Apocalypse,2.010946,No Collection,"[11, 3]"
Duplicate,0.936806,No Collection,"[0, 3]"
"Mary Is Happy, Mary Is Happy.",0.342009,No Collection,[6]
Love at the Thanksgiving Day Parade,1.425795,No Collection,"[14, 16]"
What We Did on Our Holiday,11.576578,No Collection,[3]
Shadows on the Wall,0.463261,No Collection,"[11, 15]"
Scooby-Doo! in Where's My Mummy?,4.774371,No Collection,"[2, 17, 7]"
Who'll Stop the Rain,1.974018,No Collection,"[18, 6, 17, 4, 0]"
Little Nemo: Adventures In Slumberland,2.770568,No Collection,"[1, 2, 7, 8]"
Love's Enduring Promise,1.934935,The Love Comes Softly Collection,"[16, 6, 14]"
The Carter,0.222757,No Collection,"[5, 12]"
Shakespeare in Love,13.813155,No Collection,"[14, 10]"
Teen Wolf Too,4.604439,Teen Wolf Collection,"[3, 8, 7]"
Call Northside 777,2.227907,No Collection,"[4, 6]"
Toast,4.456701,No Collection,"[6, 3, 10, 7]"
How 2 Build A Rapper,0.00353,No Collection,[]
Manhunt,0.191082,No Collection,"[0, 4, 6]"
From Dusk Till Dawn,15.339153,From Dusk Till Dawn Collection,"[11, 0, 17, 4]"
DeadHeads,2.41568,No Collection,"[1, 3, 11]"
Wild Guitar,0.184487,No Collection,"[6, 12]"
The Music of Chance,0.769841,No Collection,[6]
Masters of the Universe,7.106954,No Collection,"[0, 8, 15, 1, 17]"
Three O'Clock High,3.552005,No Collection,[3]
The Squid and the Whale,10.952762,No Collection,"[3, 6]"
A Night to Remember,0.131188,No Collection,"[3, 13, 14]"
One to Another,3.074279,No Collection,[6]
How to Hook Up Your Home Theater,2.325702,No Collection,"[2, 3]"
The Protector,7.106226,No Collection,"[0, 1, 3, 4, 6]"
Claire of the Moon,0.59091,No Collection,"[6, 14]"
Sancharram,0.67977,No Collection,"[14, 6]"
Fighter Pilot: Operation Red Flag,0.743036,No Collection,[5]
Hoop Dreams,9.47666,No Collection,[5]
Dangerous Minds,9.481338,No Collection,"[6, 4]"
Cute Girl,0.300742,No Collection,"[6, 14]"
Blood Out,2.493654,No Collection,"[0, 1, 17]"
Millions Like Us,0.174896,No Collection,"[6, 14]"
Prison Images,0.054774,No Collection,[5]
Company: Original Cast Album,0.036891,No Collection,"[5, 12]"
Posse,2.113993,No Collection,"[0, 1, 19]"
Double Down,0.220443,No Collection,"[17, 6, 0, 14]"
Last Year at Marienbad,8.334883,No Collection,"[6, 14]"
Zombies! Zombies! Zombies!,0.505325,No Collection,"[3, 11]"
The Canterbury Tales,2.987674,Trilogy of Life,"[3, 6]"
Somewhere,7.098301,No Collection,"[3, 6]"
George Carlin: Jammin' in New York,1.88795,George Carlin Comedy Collection,"[5, 3, 16]"
Louis C.K.: Hilarious,3.882248,No Collection,[3]
Battle For Haditha,2.244393,No Collection,"[0, 1, 6, 10, 18]"
Surviving Progress,0.238258,No Collection,[5]
College,10.36168,No Collection,[3]
The Accidental Gangster and the Mistaken Courtesean,1.251085,No Collection,"[0, 1, 3, 9]"
Bitter Lake,1.464736,No Collection,[5]
The Bridge of San Luis Rey,1.192451,No Collection,"[14, 6]"
Night and Fog,11.144661,No Collection,"[10, 5, 18]"
Felidae,2.225467,No Collection,"[2, 13, 17]"
Home Room,6.040767,No Collection,[6]
The Commander and the Stork,1.270181,No Collection,[]
Armadillo,2.333307,No Collection,"[5, 18]"
The High Cost of Living,0.324047,No Collection,[6]
Terror on the Midway,0.084453,No Collection,"[2, 8]"
Non-Stop,19.650229,No Collection,"[0, 17, 13]"
The Bronze Buckaroo,0.002307,No Collection,[19]
Running Out of Time,4.075709,Running Out Of Time Collection,"[6, 0, 17, 4]"
The Prince of Chess,0.002353,No Collection,[]
Muppets from Space,7.531668,The Muppet Collection,"[8, 3, 15, 7]"
B-Movie: Lust & Sound in West-Berlin,1.22249,No Collection,"[12, 5]"
Baby Boom,6.032248,No Collection,"[3, 14, 7]"
Firecreek,9.443289,No Collection,[19]
Rancho Notorious,1.654103,No Collection,[19]
Hellbound: Hellraiser II,8.541732,Hellraiser Collection,"[11, 17]"
Lift,0.158207,No Collection,[]
The Clan of the White Lotus,0.54715,No Collection,[0]
The Real McCoy,3.790875,No Collection,"[0, 4, 6, 17]"
Little Voice,7.214017,No Collection,"[3, 6]"
Sweeney!,0.529845,The Sweeney Collection,"[0, 4, 6]"
Child's Play 3,24.515462,Child's Play Collection,"[17, 11, 0]"
Revolt of the Zombies,0.482454,No Collection,[11]
The Carriers Are Waiting,0.3943,No Collection,"[6, 14, 9]"
Abigail's Party,0.704172,No Collection,"[3, 6, 16]"
To End All Wars,3.847676,No Collection,"[0, 3, 6, 10]"
The Man Who Skied Down Everest,0.000578,No Collection,"[5, 9]"
La Domination Masculine,0.460364,No Collection,[5]
Husk,10.816473,No Collection,"[11, 17]"
Red Army,3.898604,No Collection,"[5, 10]"
Sallie Gardner at a Gallop,0.327841,No Collection,[5]
Summer of Blood,1.543681,No Collection,"[11, 3]"
Il mare,0.191785,No Collection,[6]
Comanche Station,3.65779,No Collection,"[0, 19]"
Un plus une,3.302902,No Collection,"[3, 14]"
Scandal: Sex@students.edu,0.039199,No Collection,[]
Eden Log,5.825183,No Collection,"[0, 1, 6, 11, 15, 17]"
Nowitzki: The Perfect Shot,0.981528,No Collection,[5]
The Foul King,1.21143,No Collection,[3]
The Do-Deca-Pentathlon,3.297648,No Collection,[3]
The Secret Agent,2.943911,No Collection,"[6, 17]"
The Green Butchers,6.438965,No Collection,[3]
Nightmare in Wax,0.91329,No Collection,[11]
Köyden İndim Şehire,0.307221,No Collection,"[3, 6]"
The Angry Silence,0.700598,No Collection,[6]
Where The Red Fern Grows II: The Classic Continues,0.005984,No Collection,[7]
My Favorite Martian,12.65102,No Collection,"[3, 6, 7, 15]"
There Will Come Soft Rains,0.071585,No Collection,"[2, 15]"
The Overbrook Brothers,0.009631,No Collection,"[6, 3]"
The Beautiful Person,2.291742,No Collection,[6]
A Monster in Paris,7.093805,No Collection,"[1, 2, 3, 7, 8]"
Toute une nuit,0.506871,No Collection,[6]
Police Academy 4: Citizens on Patrol,5.952392,Police Academy Collection,"[3, 4]"
Adjust Your Tracking: The Untold Story of the VHS Collector,0.621925,No Collection,[5]
The Taking of Power by Louis XIV,0.598802,No Collection,"[6, 10]"
Chance,0.542401,No Collection,"[3, 6]"
Padayappa,1.135828,No Collection,"[6, 9]"
Little Red Flowers,0.879088,No Collection,"[3, 6]"
The Navigators,3.514414,No Collection,"[6, 9]"
Electric Dragon 80.000 V,2.238958,No Collection,"[8, 6, 15, 17]"
Ghosts of Mississippi,15.50082,No Collection,"[10, 6]"
Katyar Kaljat Ghusali,0.446454,No Collection,[12]
Bulletproof Salesman,0.003763,No Collection,[5]
"The Strange History of Don't Ask, Don't Tell",0.053351,No Collection,"[6, 10]"
Screwed,1.059273,No Collection,"[0, 4]"
Anchors Aweigh,4.35038,No Collection,"[3, 8, 12, 14]"
The Thin Red Line,9.783966,No Collection,"[6, 10, 18]"
Bartleby,0.001172,No Collection,[6]
30 Days of Night,8.764548,30 Days of Night Collection,"[11, 17]"
Gloss,0.880482,No Collection,"[3, 6]"
Annie Claus is Coming to Town,0.368966,No Collection,"[16, 7]"
Last Summer,1.547286,No Collection,"[6, 14]"
Righteous Ties,1.602638,No Collection,"[0, 1, 4, 6, 9]"
Ants in the Pants 2,1.512735,Ants in the Pants Collection,[3]
Purple Noon,3.804493,No Collection,"[4, 6, 17]"
Fanaa,3.003526,No Collection,"[0, 6, 14, 17]"
Raman Raghav 2.0,1.668794,No Collection,"[17, 4]"
Min and Bill,0.336991,No Collection,"[6, 3]"
High Strung,3.019717,No Collection,[3]
The Illusionist,11.494009,No Collection,"[8, 6, 17, 14]"
Cheatin',1.246418,No Collection,[2]
National Treasure,18.932203,National Treasure Collection,"[1, 0, 17, 13]"
Extraordinary Illusions,0.141611,No Collection,[3]
Illegal,1.764981,No Collection,[6]
Dragon,3.688285,No Collection,"[6, 0, 17]"
The Erotic Misadventures of the Invisible Man,1.090503,No Collection,"[15, 3]"
The Count of Monte Cristo,1.31503,No Collection,"[1, 6, 14]"
Bone,0.326243,No Collection,[3]
Sum of Histories,0.404432,No Collection,"[6, 14, 15]"
A Genius Leaves the Hood - The Unauthorized Story of Jay Z,0.325405,No Collection,[5]
"The First, the Last",1.551621,No Collection,[6]
OceanWorld 3D,1.072832,No Collection,[5]
The Married Couple of the Year Two,0.982414,No Collection,"[1, 3, 10]"
Attack Force,8.844451,No Collection,"[0, 17]"
"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls",0.071756,No Collection,[]
How To Frame A Figg,0.871477,No Collection,"[3, 7]"
Eraser,6.919314,No Collection,"[0, 6, 13, 17]"
Merlin,9.30654,No Collection,"[1, 6, 8]"
Stardom,1.641105,No Collection,"[3, 6]"
Backdoor,0.731959,No Collection,[6]
When Pigs Have Wings,1.921613,No Collection,[3]
Shinjuku Incident,4.382125,No Collection,"[6, 0, 17, 4]"
Big Shot's Funeral,3.500979,No Collection,"[3, 9]"
Whisky,0.790495,No Collection,"[3, 6, 9]"
We Don't Care About Music Anyway,0.1654,No Collection,"[12, 5]"
Not Safe for Work,2.28311,No Collection,[17]
"Think Fast, Mr. Moto",3.997872,Mr. Moto Collection,"[4, 13, 17, 6]"
The Living Room of the Nation,0.07998,No Collection,"[5, 3, 6]"
Jack and the Beanstalk,0.205349,No Collection,"[1, 7, 8]"
Junction 48,0.233651,No Collection,"[6, 0, 4]"
1612: Chronicles of the Dark Time,1.225282,No Collection,"[10, 6]"
Rikyu,0.280394,No Collection,"[6, 9]"
The Phoenix Incident,1.352518,No Collection,"[11, 17, 15]"
The Price We Pay,0.194929,No Collection,[5]
Sound of Noise,1.600787,No Collection,[3]
The Van,0.582224,No Collection,[3]
Whiskey School,0.011073,No Collection,[]
Better Things,0.839591,No Collection,"[6, 9]"
Call Me,1.204285,No Collection,"[17, 6]"
Over the Hedge,9.382953,No Collection,"[3, 2, 7]"
Mr. Church,5.455625,No Collection,[6]
First Knight,15.178338,No Collection,"[0, 1, 6, 14]"
The Quiet Hour,2.066559,No Collection,"[6, 15, 17]"
Volver,6.302926,No Collection,"[3, 6, 14]"
90 Minutes,1.188532,No Collection,[6]
The Sublet,1.339355,No Collection,"[13, 6, 17, 11]"
Final Cut: Ladies and Gentlemen,1.125148,No Collection,"[5, 6, 14]"
Dara O'Briain Crowd Tickler,0.558676,No Collection,[3]
The Lumière Brothers' First Films,0.036823,No Collection,[5]
Mustang,6.49255,No Collection,[6]
Antonio Gaudí,0.270774,No Collection,[5]
The Black Swan,2.438784,No Collection,"[0, 1]"
Conquest,8.261176,No Collection,"[0, 1, 8, 11]"
Now You See Me 2,39.540653,Now You See Me Collection,"[0, 1, 3, 4, 13, 17]"
Population 436,3.313662,No Collection,"[6, 11, 13, 17]"
Tosun Pasha,0.91597,No Collection,[3]
Man's Castle,0.165581,No Collection,"[6, 14]"
"Oslo, August 31st",4.993565,No Collection,[6]
Zombeak,0.368079,No Collection,[11]
Scooby-Doo! Legend of the Phantosaur,3.606081,No Collection,"[13, 2, 7]"
Bab'Aziz,1.753255,The Desert Collection,[6]
The Rainbow,0.726268,No Collection,"[0, 6, 14]"
The Day of the Dolphin,6.474497,No Collection,"[0, 4, 6, 15, 17]"
Chances Are,4.901036,No Collection,"[8, 3, 15, 14]"
Windwalker,1.178642,No Collection,"[1, 6, 19]"
I Vitelloni,9.162943,No Collection,"[3, 6]"
Matterhorn,1.771622,No Collection,"[6, 3]"
Beneath Hill 60,5.661077,No Collection,"[6, 10, 18]"
The Prize of Peril,0.672756,No Collection,"[0, 6, 15]"
Doll Graveyard,0.657628,No Collection,[11]
Hannibal Buress: Animal Furnace,1.373604,No Collection,[3]
Kvarteret Skatan reser till Laholm,0.495222,No Collection,[3]
8 Seconds,1.888534,No Collection,"[6, 14]"
Mantle,0.141464,No Collection,[]
Water,7.324076,No Collection,"[1, 3]"
